Timestamp=Thu 5 Mar 2015 07:41:51 GMT +0	Test
Timestamp=Thu 5 Mar 2015 21:31:33 GMT +0	Pocket
Timestamp=Thu 5 Mar 2015 21:45:23 GMT +0	activity_type=pocket	title=Jumpers	excerpt=Shortly after ten-thirty in the morning on Wednesday, March 19th, a real-estate agent named Paul Alarab began hiking across the Golden Gate Bridge.	tags=	url=http://ift.tt/1tvXAto	added_date=March 05, 2015 at 01:45PM
Timestamp=Mon 9 Mar 2015 23:06:31 GMT +0	activity_type=pocket	title=Koenig: Leonard Nimoy Fought To Get Nichelle Nichols Pay Equity For ?Star Trek?   Nimoy Confirms	excerpt=According to original Star Trek cast member Walter Koenig, Leonard Nimoy once fought to get Nichelle Nichols pay equity. TrekMovie checked with Mr. Nimoy and he gave us the exclusive details. More info below.	tags=	url=http://ift.tt/1pKQiv7	added_date=March 09, 2015 at 03:57PM
Timestamp=Tue 10 Mar 2015 02:16:48 GMT +0	activity_type=pocket	title=Hillary May Hold Press Conference To Address Emails	excerpt=Politics Damage Control: Team Hillary Considers A Press Conference As Controversy Grows Derek Hunter Contributor	tags=	url=http://ift.tt/1Ab4D8Z	added_date=March 09, 2015 at 07:11PM
Timestamp=Tue 10 Mar 2015 03:04:09 GMT +0	activity_type=pocket	title=Who Needs a GPS? A New York Geography Quiz	excerpt=N.Y. / Region |:200b:200bNYT Now Let?s start out easy. Can you find Terminal B at LaGuardia Airport? How about 1 World Trade Center? It?s a short walk to The New York Stock Exchange. Let?s go farther out. Coney Island? The Unisphere? It?s in Flushing Meadows-Corona Park.	tags=	url=http://ift.tt/1KIrh3X	added_date=March 09, 2015 at 07:58PM
Timestamp=Tue 10 Mar 2015 05:43:16 GMT +0	activity_type=pocket	title=Authorities: Likely cyberattack hits Madison websites, email	excerpt=MADISON, Wis. (AP) -- Authorities in Wisconsin say a likely cyberattack has affected the city of Madison's website and email system, as well as computers used by law enforcement countywide.	tags=	url=http://ift.tt/1x9NgFx	added_date=March 09, 2015 at 10:37PM
Timestamp=Tue 10 Mar 2015 05:43:17 GMT +0	activity_type=pocket	title=Russian Government Blaming Islamists for Boris Nemtsov?s Murder	excerpt=After the killing of Russian opposition leader Boris Nemtsov, the Kremlin and its media allies have road-tested a number of possible theories for who pulled the trigger.	tags=	url=http://ift.tt/1x9Nj3T	added_date=March 09, 2015 at 10:37PM
Timestamp=Tue 10 Mar 2015 05:59:12 GMT +0	activity_type=pocket	title=G.O.P. Senators Write to Iran About Nuclear Deal	excerpt=WASHINGTON -- The fractious debate over a possible nuclear deal with Iran escalated on Monday as 47 Republican senators warned Iran about making an agreement with President Obama, and the White House accused them of undercutting foreign policy.	tags=	url=http://ift.tt/1GyFFIW	added_date=March 09, 2015 at 10:44PM
Timestamp=Tue 10 Mar 2015 06:15:42 GMT +0	activity_type=pocket	title=Meet the Hero Designer Who Publicly Shamed Showtime for Asking Him to Work for Free How Dan Cassaro's tweet became a rallying cry By David Griner	excerpt=When Showtime invited Dan Cassaro to join a design 	quot;contest=	quot; he felt amounted to milking professionals for free work, he let the network--and the world--know how he felt about it.=	tags=	url=http://ift.tt/1w5k4ne	added_date=March 09, 2015 at 11:04PM
Timestamp=Tue 10 Mar 2015 14:50:56 GMT +0	activity_type=pocket	title=Criminal charges filed against against Duke Energy	excerpt=The U.S. Department of Justice has filed criminal charges against Duke Energy for violating the federal Clean Water Act at coal ash sites across North Carolina. The company announced today it has reached a proposed plea agreement with federal prosecutors to resolve the charges.	tags=	url=http://ift.tt/1w9DxnH	added_date=March 10, 2015 at 07:40AM
Timestamp=Tue 10 Mar 2015 15:08:19 GMT +0	activity_type=pocket	title=CIA hacked iPhone, iPad and Mac security - Snowden documents reveal extent of privacy invasion	excerpt=The CIA has spent almost a decade attempting to breach the security of Apple's iPhone, iPad and Mac computers to allow them secretly plant malware on the devices.	tags=	url=http://ift.tt/1FEqomi	added_date=March 10, 2015 at 07:59AM
Timestamp=Tue 10 Mar 2015 15:08:26 GMT +0	activity_type=pocket	title=Wikimedia v. NSA: Wikimedia Foundation files suit against NSA to challenge upstream mass surveillance	excerpt=Today, the Wikimedia Foundation is filing suit against the National Security Agency (NSA) and the Department of Justice (DOJ) of the United States [1].	tags=	url=http://ift.tt/1MnDeYe	added_date=March 10, 2015 at 07:59AM
Timestamp=Tue 10 Mar 2015 15:08:27 GMT +0	activity_type=pocket	title=Male Med Students: More Resolute, More Fallible	excerpt=Female medical students answered medical questions correctly more often than their male counterparts, but expressed less certainty about their answers, researchers reported.	tags=	url=http://ift.tt/1KeXfo8	added_date=March 10, 2015 at 08:00AM
Timestamp=Tue 10 Mar 2015 22:50:06 GMT +0	activity_type=pocket	title=CSIRT Advisory: Mass Website Defacements	excerpt=Akamai has seen multiple media reports where a group will claim to have hacked hundreds or thousands of sites in a single night. The intent is to instill a sense of widespread unease to the casual observer. When we look a little closer, we see that there may be more to it.	tags=	url=http://ift.tt/1E2FPCj	added_date=March 10, 2015 at 03:42PM
Timestamp=Tue 10 Mar 2015 22:50:07 GMT +0	activity_type=pocket	title=Variable Stars Have Strange Nonchaotic Attractors	excerpt=What struck John Learned about the blinking of KIC 5520878, a bluish-white star 16,000 light-years away, was how artificial it seemed.	tags=	url=http://ift.tt/1AdPd3T	added_date=March 10, 2015 at 03:43PM
Timestamp=Tue 10 Mar 2015 23:05:19 GMT +0	activity_type=pocket	title=The new MacBook isn?t for you, it?s for the future 	excerpt=The new MacBook probably isn?t for you. Photo: Apple The new MacBook is one of the most impressive pieces of technology Apple has unleashed in five years. It boasts a Retina display, USB-C, butterfly-hinged keyboard, Force Touch trackpad and terraced batteries.	tags=	url=http://ift.tt/1Mqw3Ap	added_date=March 10, 2015 at 03:50PM
Timestamp=Tue 10 Mar 2015 23:05:20 GMT +0	activity_type=pocket	title=Curiosity's arm short circuit leaves Mars rover stranded	excerpt=Ow, my arm! NASA's Curiosity rover has been out of action on Mars since 27 February after a short circuit triggered safety alerts on board. Mission controllers ordered the rover to down tools until they diagnosed the problem.	tags=	url=http://ift.tt/1B2aiOI	added_date=March 10, 2015 at 03:51PM
Timestamp=Tue 10 Mar 2015 23:05:22 GMT +0	activity_type=pocket	title=15 Things You Might Not Know About 'The Princess Bride'	excerpt=It's no wonder The Princess Bride is such a beloved film: It's action-packed but still light-hearted, sweet but not saccharine, silly but still smart--and, of course, endlessly quotable.	tags=	url=http://ift.tt/1HuMdpN	added_date=March 10, 2015 at 03:52PM
Timestamp=Tue 10 Mar 2015 23:05:23 GMT +0	activity_type=pocket	title=German neighborhood warns public urinators ?it?s peeback time?	excerpt=Activist have applied a superhydrophobic coating to areas of St. Pauli in Hamburg, Germany to create splashback on those who urinate in public. Graphic: St Pauli?s Community of Interest/YouTube The people of St. Pauli in Hamburg, Germany are pissed off about being pissed on.	tags=	url=http://ift.tt/1KQIXdH	added_date=March 10, 2015 at 04:00PM
Timestamp=Tue 10 Mar 2015 23:05:25 GMT +0	activity_type=pocket	title=Googlers' Epic Hack Exploits How Memory Leaks Electricity	excerpt=As Moore?s Law has packed more and more transistors onto a single memory chip, scientists have fretted for years that electric charges that ?leak? out from those tiny components might cause unpredictable errors in neighboring semiconductors.	tags=	url=http://ift.tt/198Cyd7	added_date=March 10, 2015 at 04:01PM
Timestamp=Tue 10 Mar 2015 23:21:17 GMT +0	activity_type=pocket	title=How Molly Works in the Brain	excerpt=On a Saturday night last month, 12 students at Wesleyan University in Connecticut were poisoned by ?Molly,? a hallucinogenic drug they had taken to enhance a campus party. Ambulances and helicopters transported the stricken to nearby hospitals, some in critical condition.	tags=	url=http://ift.tt/198k7Fj	added_date=March 10, 2015 at 04:16PM
Timestamp=Wed 11 Mar 2015 06:30:43 GMT +0	activity_type=pocket	title=	excerpt=	tags=	url=http://ift.tt/1AZZb92	added_date=March 10, 2015 at 11:21PM
Timestamp=Wed 11 Mar 2015 07:02:10 GMT +0	activity_type=pocket	title=US students are fleeing law schools and pouring into engineering - Quartz	excerpt=As part of its annual US graduate school rankings, US News has released data that tracks enrollment and tuition growth for the schools it ranks. Despite substantially higher costs across the board, most disciplines have seen rising (rapidly, in the case of engineering) or steady enrollment.	tags=	url=http://ift.tt/1992EN2	added_date=March 10, 2015 at 11:49PM
Timestamp=Wed 11 Mar 2015 07:02:12 GMT +0	activity_type=pocket	title=Big win for regulators at Supreme Court	excerpt=Regulators won a big victory at the Supreme Court on Monday as the justices endorsed expansive powers for changing the interpretation of federal rules.	tags=	url=http://ift.tt/1AWtc9Q	added_date=March 10, 2015 at 11:51PM
Timestamp=Wed 11 Mar 2015 07:02:15 GMT +0	activity_type=pocket	title=Petition seeking treason charges for Iran letter hits 100,000 signatures	excerpt=That sure escalated quickly. Backlash continued to mount Tuesday after 47 GOP senators sent to a letter to Iran?s leaders on Monday warning any nuclear deal wouldn?t be valid without congressional approval.	tags=	url=http://ift.tt/1wqMRmT	added_date=March 10, 2015 at 11:55PM
Timestamp=Wed 11 Mar 2015 07:02:16 GMT +0	activity_type=pocket	title=SCOTUS hears arguments in workplace discrimination case	excerpt=The U.S. Supreme Court appeared to be siding with the Equal Employment Opportunity Commission (EEOC) during the Wednesday?s oral arguments in a workplace discrimination case that could help define religious freedoms in the workplace. The case, EEOC v.	tags=	url=http://ift.tt/1DV7f1U	added_date=March 10, 2015 at 11:59PM
Timestamp=Wed 11 Mar 2015 07:34:04 GMT +0	activity_type=pocket	title=Bill Watterson talks: This is why you must read the new ?Exploring Calvin and Hobbes? book	excerpt=THE WAIT was worth it. Bill Watterson, that master of timing, waited decades to give a truly in-depth interview. As he did with his beloved strip, the ?Calvin and Hobbes? creator knows when and how to aim for, and deliver, the exceptional.	tags=	url=http://ift.tt/1HzQ84s	added_date=March 11, 2015 at 12:19AM
Timestamp=Wed 11 Mar 2015 07:34:05 GMT +0	activity_type=pocket	title=Read: Here?s an excerpt from Bill Watterson?s rare new ?Calvin and Hobbes? interview	excerpt=YESTERDAY, Comic Riffs reviewed ?Exploring Calvin and Hobbes,? the ravishing new retrospective of an exhibition catalog that includes the definitive interview with the beloved comic strip?s creator, Bill Watterson.	tags=	url=http://ift.tt/1HzQat6	added_date=March 11, 2015 at 12:22AM
Timestamp=Wed 11 Mar 2015 07:34:06 GMT +0	activity_type=pocket	title=People Are Really Bad at Drawing the Apple Logo From Memory	excerpt=The Apple logo is everywhere -- incidentally, I am currently typing this on an ancient Macbook and I have my iPhone in my pocket.	tags=	url=http://ift.tt/1wsFqM7	added_date=March 11, 2015 at 12:22AM
Timestamp=Wed 11 Mar 2015 07:34:07 GMT +0	activity_type=pocket	title=Apple?s New MacBook?s Trackpad Does Not Move	excerpt=If you?ve been scouring the coverage of Apple?s new MacBook, you?ll probably already know this. But I did an informal poll and a lot of folks did not, so I thought I?d mention it. The new trackpad does not move, at all.	tags=	url=http://ift.tt/1B3iChs	added_date=March 11, 2015 at 12:28AM
Timestamp=Wed 11 Mar 2015 07:34:09 GMT +0	activity_type=pocket	title=One Small Step For Unbundling, One Big Leap For HBO	excerpt=This week HBO finally announced the arrival of HBO Now, a streaming over-the-top access pass to HBO content for $14.99 a month. It will debut exclusively on the Apple TV for a three-month period (the first of which will be free to new users) and then expand to other platforms.	tags=	url=http://ift.tt/1ET9WAf	added_date=March 11, 2015 at 12:29AM
Timestamp=Wed 11 Mar 2015 08:21:11 GMT +0	activity_type=pocket	title=Amateur Hour	excerpt=It is a useful thing when a political party reveals itself as utterly unsuited for national leadership. This may be the one redeeming feature of Monday?s letter to the Iranian government signed by 47 (or, to put it another way, all but seven) Senate Republicans.	tags=	url=http://ift.tt/1AeAdmo	added_date=March 11, 2015 at 01:18AM
Timestamp=Wed 11 Mar 2015 08:21:12 GMT +0	activity_type=pocket	title=New Study Confirms That There Are Way Too Many Studies	excerpt=In the end, it took a study to confirm that we?re getting buried by studies -- and it?s impacting the brains of researchers.	tags=	url=http://ift.tt/1FFSmy4	added_date=March 11, 2015 at 01:19AM
Timestamp=Wed 11 Mar 2015 08:38:58 GMT +0	activity_type=pocket	title=The CIA's torturers and the leaders who approved their actions must face the law	excerpt=Successful intelligence gathering through interrogation and other forms of human interaction by conventional means can be - and more often than not are - very successful.	tags=	url=http://ift.tt/1wTogYB	added_date=March 11, 2015 at 01:28AM
Timestamp=Wed 11 Mar 2015 08:39:00 GMT +0	activity_type=pocket	title=No, it?s not constitutional for the University of Oklahoma to expel students for racist speech [UPDATED in light of the students' expulsion]	excerpt=University of Oklahoma president David Boren said, ?If I?m allowed to, these students will face suspension or expulsion.? [UPDATE: The president has indeed expelled two of the students.] But he is not, I think, allowed to do that. 1.	tags=	url=http://ift.tt/1E3dsnN	added_date=March 11, 2015 at 01:28AM
Timestamp=Wed 11 Mar 2015 17:18:00 GMT +0	activity_type=pocket	title=U.N. torture investigator accuses U.S. of delaying prison visits	excerpt=GENEVA (Reuters) - The U.N. torture investigator accused the United States on Wednesday of stalling on his requests to visit its prisons where 80,000 people are in solitary confinement and to interview inmates at Guantanamo on his terms.	tags=	url=http://ift.tt/1EA61K3	added_date=March 11, 2015 at 10:08AM
Timestamp=Wed 11 Mar 2015 17:34:57 GMT +0	activity_type=pocket	title=Homeopathy not effective for treating any condition, Australian report finds	excerpt=Homeopathy is not effective for treating any health condition, Australia?s top body for medical research has concluded, after undertaking an extensive review of existing studies. Homeopaths believe that illness-causing substances can, in minute doses, treat people who are unwell.	tags=	url=http://ift.tt/1F9BNfW	added_date=March 11, 2015 at 10:28AM
Timestamp=Wed 11 Mar 2015 20:04:29 GMT +0	activity_type=pocket	title=Stroppy husband finds huge gold nugget	excerpt=An Australian man has found a 2.7 kilogram gold nugget - and only because his wife told him to get out of the house for being grumpy. Kerang resident Mick Brown, 42, had just given up smoking, and wasn't dealing with his mood swings.	tags=	url=http://ift.tt/1FKUbd2	added_date=March 11, 2015 at 01:03PM
